month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
9,15,4,0,0.26983333,0.0,0.0,0.0,540.1042,0.21500924,0.22,0.22,0.22,0.22,22.2,68.0,637.0,774.0,18.9,16.1,21.7,76.0,87.0,59.0,0.0,0.0,427.0,0.0,0.0,325.0
9,16,4,0,0.53728336,0.0,0.0,0.0,446.47916,0.21981375,0.54,0.22,0.22,0.54,21.7,68.0,434.0,597.0,18.9,16.7,21.7,76.0,84.0,59.0,0.0,0.0,451.0,0.0,0.0,664.0
9,17,4,0,0.50445,0.0,0.0,0.0,295.55417,0.21877013,0.54,0.22,0.22,0.54,21.1,71.0,235.0,530.0,18.3,16.7,21.1,81.0,87.0,59.0,0.0,0.0,226.0,0.0,0.0,413.0
9,18,4,0,0.65171665,0.0,0.0,0.0,49.129166,0.22052303,0.54,0.22,0.22,0.54,19.4,73.0,55.0,202.0,16.7,16.7,19.4,73.0,87.0,61.0,0.0,10.0,55.0,0.0,3.0,245.0
9,19,4,0,0.86476666,0.0,0.0,0.0,0.0,0.22065923,0.54,0.22,0.22,0.54,18.9,76.0,0.0,0.0,17.2,18.3,18.9,84.0,84.0,65.0,0.0,87.0,0.0,0.0,132.0,0.0
9,20,4,0,2.2164667,0.0,0.0,0.0,0.0,0.22232562,0.54,0.22,0.22,0.54,18.9,76.0,0.0,0.0,17.2,18.3,18.9,84.0,78.0,68.0,0.0,222.0,0.0,0.0,218.0,0.0
9,21,4,0,1.6895167,0.0,0.0,0.0,0.0,0.21128924,0.22,0.22,0.22,0.22,18.9,76.0,0.0,0.0,16.1,19.4,18.3,87.0,73.0,70.0,0.0,436.0,0.0,0.0,394.0,0.0
9,22,4,0,1.57995,0.0,0.0,0.0,0.0,0.19286072,0.22,0.22,0.22,0.22,18.9,76.0,0.0,0.0,16.7,20.6,17.8,84.0,68.0,73.0,0.0,564.0,0.0,0.0,461.0,0.0
9,23,4,0,0.7079667,0.0,0.0,0.0,0.0,0.18361595,0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,16.7,21.1,17.8,87.0,64.0,70.0,0.0,891.0,0.0,0.0,761.0,0.0
9,24,4,0,0.34996668,0.0,0.0,0.0,0.0,0.16491015,0.22,0.22,0.22,0.22,16.7,73.0,0.0,0.0,16.7,21.7,17.2,87.0,59.0,81.0,10.0,792.0,0.0,3.0,614.0,0.0
9,1,5,0,0.31585,0.0,0.0,0.0,0.0,0.15039428,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,18.3,21.7,16.1,84.0,57.0,78.0,87.0,847.0,0.0,132.0,878.0,0.0
9,2,5,0,0.30965,0.0,0.0,0.0,0.0,0.14051728,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,18.3,21.1,15.6,78.0,61.0,78.0,222.0,758.0,0.0,218.0,840.0,0.0
9,3,5,0,0.30821666,0.0,0.0,0.0,0.0,0.1341023,0.22,0.22,0.22,0.22,16.1,87.0,0.0,0.0,19.4,21.7,15.6,73.0,59.0,78.0,436.0,427.0,0.0,394.0,325.0,0.0
9,4,5,0,0.30983335,0.0,0.0,0.0,0.0,0.1344862,0.22,0.22,0.54,0.22,16.7,84.0,0.0,0.0,20.6,21.7,15.0,68.0,59.0,81.0,564.0,451.0,0.0,461.0,664.0,0.0
9,5,5,0,0.3105,0.0,0.0,0.0,0.0,0.13855006,0.22,0.22,0.54,0.22,16.7,87.0,0.0,0.0,21.1,21.1,14.4,64.0,59.0,90.0,891.0,226.0,0.0,761.0,413.0,0.0
9,6,5,0,0.47831666,0.0,0.0,0.0,0.0,0.14920667,0.22,0.22,0.54,0.22,16.7,87.0,10.0,3.0,21.7,19.4,14.4,59.0,61.0,84.0,792.0,55.0,9.0,614.0,245.0,10.0
9,7,5,0,0.34743333,0.0,0.0,0.0,8.65,0.15390447,0.22,0.22,0.54,0.22,18.3,84.0,87.0,132.0,21.7,18.9,16.1,57.0,65.0,87.0,847.0,0.0,107.0,878.0,0.0,327.0
9,8,5,0,0.78966665,0.0,0.0,0.0,46.975,0.17397,0.22,0.22,0.54,0.22,18.3,78.0,222.0,218.0,21.1,18.9,17.8,61.0,68.0,81.0,758.0,0.0,315.0,840.0,0.0,605.0
9,9,5,0,0.41335,0.0,0.0,0.0,169.81667,0.1803139,0.22,0.22,0.22,0.22,19.4,73.0,436.0,394.0,21.7,18.3,20.0,59.0,70.0,71.0,427.0,0.0,484.0,325.0,0.0,603.0
9,10,5,0,0.31708333,0.0,0.0,0.0,312.125,0.18921351,0.22,0.54,0.22,0.22,20.6,68.0,564.0,461.0,21.7,17.8,21.1,59.0,73.0,61.0,451.0,0.0,618.0,664.0,0.0,627.0
9,11,5,0,0.3191,0.0,0.0,0.0,433.5,0.19155282,0.22,0.54,0.22,0.22,21.1,64.0,891.0,761.0,21.1,17.8,21.7,59.0,70.0,59.0,226.0,0.0,793.0,413.0,0.0,726.0
9,12,5,0,0.31953335,0.0,0.0,0.0,523.23334,0.19374625,0.22,0.54,0.22,0.22,21.7,59.0,792.0,614.0,19.4,17.2,22.2,61.0,81.0,57.0,55.0,0.0,841.0,245.0,0.0,788.0
9,13,5,0,0.2859,0.0,0.0,0.0,567.35834,0.19956349,0.22,0.54,0.22,0.22,21.7,57.0,847.0,878.0,18.9,16.1,21.7,65.0,78.0,59.0,0.0,0.0,867.0,0.0,0.0,854.0
9,14,5,0,0.28241667,0.0,0.0,0.0,569.2792,0.20268708,0.22,0.54,0.22,0.22,21.1,61.0,758.0,840.0,18.9,15.6,21.7,68.0,78.0,59.0,0.0,0.0,763.0,0.0,0.0,804.0
9,15,5,0,2.0848,0.0,0.0,0.0,520.625,0.2040733,0.22,0.22,0.22,0.22,21.7,59.0,427.0,325.0,18.3,15.6,21.7,70.0,78.0,64.0,0.0,0.0,641.0,0.0,0.0,786.0
9,16,5,0,3.2992666,0.0,0.0,0.0,420.50418,0.20771499,0.54,0.22,0.22,0.4,21.7,59.0,451.0,664.0,17.8,15.0,21.7,73.0,81.0,64.0,0.0,0.0,448.0,0.0,0.0,698.0
9,17,5,0,2.79045,0.0,0.0,0.0,266.16666,0.20607288,0.54,0.22,0.22,0.4,21.1,59.0,226.0,413.0,17.8,14.4,20.6,70.0,90.0,71.0,0.0,0.0,229.0,0.0,0.0,521.0
9,18,5,0,1.0948,0.0,0.0,0.0,38.2125,0.20547168,0.54,0.22,0.22,0.4,19.4,61.0,55.0,245.0,17.2,14.4,19.4,81.0,84.0,73.0,0.0,9.0,51.0,0.0,10.0,156.0
9,19,5,0,0.44171667,0.0,0.0,0.0,0.0,0.20255384,0.54,0.22,0.22,0.4,18.9,65.0,0.0,0.0,16.1,16.1,19.4,78.0,87.0,73.0,0.0,107.0,0.0,0.0,327.0,0.0
9,20,5,0,1.1873333,0.0,0.0,0.0,0.0,0.19953398,0.54,0.22,0.22,0.4,18.9,68.0,0.0,0.0,15.6,17.8,19.4,78.0,81.0,73.0,0.0,315.0,0.0,0.0,605.0,0.0
9,21,5,0,0.87228334,0.0,0.0,0.0,0.0,0.19316275,0.22,0.22,0.22,0.22,18.3,70.0,0.0,0.0,15.6,20.0,18.9,78.0,71.0,78.0,0.0,484.0,0.0,0.0,603.0,0.0
9,22,5,0,1.0492834,0.0,0.0,0.0,0.0,0.18512219,0.22,0.22,0.22,0.22,17.8,73.0,0.0,0.0,15.0,21.1,18.3,81.0,61.0,78.0,0.0,618.0,0.0,0.0,627.0,0.0
9,23,5,0,0.38283333,0.0,0.0,0.0,0.0,0.1775119,0.22,0.22,0.22,0.22,17.8,70.0,0.0,0.0,14.4,21.7,17.8,90.0,59.0,81.0,0.0,793.0,0.0,0.0,726.0,0.0
9,24,5,0,0.2629,0.0,0.0,0.0,0.0,0.15656114,0.22,0.22,0.22,0.22,17.2,81.0,0.0,0.0,14.4,22.2,17.2,84.0,57.0,84.0,9.0,841.0,0.0,10.0,788.0,0.0
9,1,6,0,0.26281667,0.0,0.0,0.0,0.0,0.14620031,0.22,0.22,0.22,0.22,16.1,78.0,0.0,0.0,16.1,21.7,16.7,87.0,59.0,84.0,107.0,867.0,0.0,327.0,854.0,0.0
9,2,6,0,0.28183332,0.0,0.0,0.0,0.0,0.14453524,0.22,0.22,0.22,0.22,15.6,78.0,0.0,0.0,17.8,21.7,16.7,81.0,59.0,84.0,315.0,763.0,0.0,605.0,804.0,0.0
9,3,6,0,0.3091,0.0,0.0,0.0,0.0,0.1421295,0.22,0.22,0.22,0.22,15.6,78.0,0.0,0.0,20.0,21.7,16.1,71.0,64.0,84.0,484.0,641.0,0.0,603.0,786.0,0.0
9,4,6,0,0.31008333,0.0,0.0,0.0,0.0,0.14048658,0.22,0.22,0.4,0.22,15.0,81.0,0.0,0.0,21.1,21.7,15.6,61.0,64.0,87.0,618.0,448.0,0.0,627.0,698.0,0.0
9,5,6,0,0.30793333,0.0,0.0,0.0,0.0,0.14514452,0.22,0.22,0.4,0.22,14.4,90.0,0.0,0.0,21.7,20.6,15.6,59.0,71.0,87.0,793.0,229.0,0.0,726.0,521.0,0.0
9,6,6,0,0.48228332,0.0,0.0,0.0,0.0,0.14462453,0.22,0.22,0.4,0.22,14.4,84.0,9.0,10.0,22.2,19.4,15.0,57.0,73.0,87.0,841.0,51.0,9.0,788.0,156.0,1.0
9,7,6,0,0.7967167,0.0,0.0,0.0,11.508333,0.14460489,0.22,0.22,0.4,0.22,16.1,87.0,107.0,327.0,21.7,19.4,16.7,59.0,73.0,87.0,867.0,0.0,91.0,854.0,0.0,171.0
9,8,6,0,0.36545,0.0,0.0,0.0,48.2625,0.14654203,0.22,0.22,0.4,0.22,17.8,81.0,315.0,605.0,21.7,19.4,18.9,59.0,73.0,78.0,763.0,0.0,287.0,804.0,0.0,450.0
9,9,6,0,0.60933334,0.0,0.0,0.0,166.3875,0.1571645,0.22,0.22,0.22,0.22,20.0,71.0,484.0,603.0,21.7,18.9,21.1,64.0,78.0,66.0,641.0,0.0,498.0,786.0,0.0,602.0
9,10,6,0,0.5456667,0.0,0.0,0.0,307.72916,0.16378652,0.22,0.4,0.22,0.22,21.1,61.0,618.0,627.0,21.7,18.3,22.8,64.0,78.0,59.0,448.0,0.0,677.0,698.0,0.0,677.0
9,11,6,0,0.5016,0.0,0.0,0.0,428.22083,0.17359069,0.22,0.4,0.22,0.22,21.7,59.0,793.0,726.0,20.6,17.8,22.8,71.0,81.0,57.0,229.0,0.0,763.0,521.0,0.0,679.0
9,12,6,0,1.2577333,0.0,0.0,0.0,514.1667,0.18443763,0.22,0.4,0.22,0.22,22.2,57.0,841.0,788.0,19.4,17.2,22.8,73.0,84.0,57.0,51.0,0.0,809.0,156.0,0.0,693.0
9,13,6,0,1.5179334,0.0,0.0,0.0,560.3875,0.19204088,0.22,0.4,0.22,0.22,21.7,59.0,867.0,854.0,19.4,16.7,22.8,73.0,84.0,57.0,0.0,0.0,827.0,0.0,0.0,723.0
9,14,6,0,2.31205,0.0,0.0,0.0,553.51666,0.19690877,0.22,0.4,0.22,0.22,21.7,59.0,763.0,804.0,19.4,16.7,22.8,73.0,84.0,62.0,0.0,0.0,726.0,0.0,0.0,660.0
9,15,6,0,2.6684666,0.0,0.0,0.0,505.56668,0.20242445,0.22,0.22,0.22,0.22,21.7,64.0,641.0,786.0,18.9,16.1,22.8,78.0,84.0,64.0,0.0,0.0,534.0,0.0,0.0,544.0
9,16,6,0,2.9100332,0.0,0.0,0.0,411.88333,0.20303375,0.4,0.22,0.22,0.4,21.7,64.0,448.0,698.0,18.3,15.6,22.2,78.0,87.0,66.0,0.0,0.0,414.0,0.0,0.0,550.0
9,17,6,0,3.8334832,0.0,0.0,0.0,265.28333,0.20482998,0.4,0.22,0.22,0.4,20.6,71.0,229.0,521.0,17.8,15.6,21.7,81.0,87.0,71.0,0.0,0.0,198.0,0.0,0.0,346.0
9,18,6,0,3.7755666,0.0,0.0,0.0,38.304165,0.20582838,0.4,0.22,0.22,0.4,19.4,73.0,51.0,156.0,17.2,15.0,20.0,84.0,87.0,73.0,0.0,9.0,41.0,0.0,1.0,49.0
9,19,6,0,3.1731,0.0,0.0,0.0,0.0,0.20342714,0.4,0.22,0.22,0.4,19.4,73.0,0.0,0.0,16.7,16.7,19.4,84.0,87.0,78.0,0.0,91.0,0.0,0.0,171.0,0.0
9,20,6,0,0.7723333,0.0,0.0,0.0,0.0,0.20233221,0.4,0.22,0.22,0.4,19.4,73.0,0.0,0.0,16.7,18.9,18.9,84.0,78.0,81.0,0.0,287.0,0.0,0.0,450.0,0.0
9,21,6,0,0.51778334,0.0,0.0,0.0,0.0,0.19716802,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,16.1,21.1,18.9,84.0,66.0,81.0,0.0,498.0,0.0,0.0,602.0,0.0
9,22,6,0,2.2511168,0.0,0.0,0.0,0.0,0.17589052,0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,15.6,22.8,18.3,87.0,59.0,81.0,0.0,677.0,0.0,0.0,677.0,0.0
9,23,6,0,0.58598334,0.0,0.0,0.0,0.0,0.16157338,0.22,0.22,0.22,0.22,17.8,81.0,0.0,0.0,15.6,22.8,18.3,87.0,57.0,81.0,0.0,763.0,0.0,0.0,679.0,0.0
9,24,6,0,0.40150833,0.0,0.0,0.0,0.0,0.1582043,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,15.0,22.8,17.8,87.0,57.0,81.0,9.0,809.0,0.0,1.0,693.0,0.0
9,1,7,0,0.35285,0.0,0.0,0.0,0.0,0.15034334,0.22,0.22,0.22,0.22,16.7,84.0,0.0,0.0,16.7,22.8,17.2,87.0,57.0,87.0,91.0,827.0,0.0,171.0,723.0,0.0
9,2,7,0,0.35681668,0.0,0.0,0.0,0.0,0.14760819,0.22,0.22,0.22,0.22,16.7,84.0,0.0,0.0,18.9,22.8,17.2,78.0,62.0,87.0,287.0,726.0,0.0,450.0,660.0,0.0
9,3,7,0,1.82025,0.0,0.0,0.0,0.0,0.1437252,0.22,0.22,0.22,0.22,16.1,84.0,0.0,0.0,21.1,22.8,16.7,66.0,64.0,90.0,498.0,534.0,0.0,602.0,544.0,0.0
9,4,7,0,1.2886,0.0,0.0,0.0,0.0,0.14697088,0.22,0.22,0.4,0.22,15.6,87.0,0.0,0.0,22.8,22.2,16.7,59.0,66.0,90.0,677.0,414.0,0.0,677.0,550.0,0.0
9,5,7,0,0.35068333,0.0,0.0,0.0,0.0,0.16258366,0.22,0.22,0.4,0.22,15.6,87.0,0.0,0.0,22.8,21.7,15.6,57.0,71.0,90.0,763.0,198.0,0.0,679.0,346.0,0.0
9,6,7,0,0.35248333,0.0,0.0,0.0,0.0,0.18601541,0.22,0.22,0.4,0.22,15.0,87.0,9.0,1.0,22.8,20.0,15.6,57.0,73.0,90.0,809.0,41.0,6.0,693.0,49.0,1.0
9,7,7,0,0.33281666,0.0,0.0,0.0,2.1916666,0.19638477,0.22,0.22,0.4,0.22,16.7,87.0,91.0,171.0,22.8,19.4,16.7,57.0,78.0,90.0,827.0,0.0,90.0,723.0,0.0,109.0
9,8,7,0,2.2330334,0.0,0.0,0.0,40.170834,0.19599675,0.22,0.22,0.4,0.22,18.9,78.0,287.0,450.0,22.8,18.9,18.9,62.0,81.0,84.0,726.0,0.0,290.0,660.0,0.0,458.0
9,9,7,0,1.0493833,0.0,0.0,0.0,162.1375,0.21117492,0.22,0.22,0.22,0.22,21.1,66.0,498.0,602.0,22.8,18.9,21.1,64.0,81.0,76.0,534.0,0.0,474.0,544.0,0.0,578.0
9,10,7,0,0.40385,0.0,0.0,0.0,302.1875,0.21943446,0.22,0.4,0.22,0.22,22.8,59.0,677.0,677.0,22.2,18.3,22.2,66.0,81.0,66.0,414.0,0.0,650.0,550.0,0.0,672.0
9,11,7,0,0.54211664,0.0,0.0,0.0,421.57916,0.22187202,0.22,0.4,0.22,0.22,22.8,57.0,763.0,679.0,21.7,18.3,22.2,71.0,81.0,66.0,198.0,0.0,759.0,346.0,0.0,752.0
9,12,7,0,1.8243,0.0,0.0,0.0,500.99582,0.22900937,0.22,0.4,0.22,0.22,22.8,57.0,809.0,693.0,20.0,17.8,22.2,73.0,81.0,71.0,41.0,0.0,812.0,49.0,0.0,762.0
9,13,7,0,3.06025,0.0,0.0,0.0,545.70416,0.22958021,0.22,0.4,0.22,0.22,22.8,57.0,827.0,723.0,19.4,17.2,22.2,78.0,87.0,68.0,0.0,0.0,838.0,0.0,0.0,795.0
9,14,7,0,3.1536334,0.0,0.0,0.0,540.98334,0.22909789,0.22,0.4,0.22,0.22,22.8,62.0,726.0,660.0,18.9,17.2,22.2,81.0,87.0,68.0,0.0,0.0,760.0,0.0,0.0,774.0
9,15,7,0,3.1398666,0.0,0.0,0.0,495.5,0.23283286,0.22,0.22,0.22,0.22,22.8,64.0,534.0,544.0,18.9,16.7,22.2,81.0,90.0,68.0,0.0,0.0,619.0,0.0,0.0,728.0
9,16,7,0,3.8043,0.0,0.0,0.0,405.05417,0.23148343,0.4,0.22,0.22,0.54,22.2,66.0,414.0,550.0,18.3,16.7,22.2,81.0,90.0,68.0,0.0,0.0,424.0,0.0,0.0,630.0
9,17,7,0,2.9713833,0.0,0.0,0.0,263.88333,0.23161714,0.4,0.22,0.22,0.54,21.7,71.0,198.0,346.0,18.3,15.6,21.1,81.0,90.0,71.0,0.0,0.0,209.0,0.0,0.0,442.0
9,18,7,0,2.36705,0.0,0.0,0.0,38.4875,0.23616932,0.4,0.22,0.22,0.54,20.0,73.0,41.0,49.0,17.8,15.6,20.0,81.0,90.0,76.0,0.0,6.0,43.0,0.0,1.0,88.0
9,19,7,0,2.94155,0.0,0.0,0.0,0.0,0.23661941,0.4,0.22,0.22,0.54,19.4,78.0,0.0,0.0,17.2,16.7,19.4,87.0,90.0,78.0,0.0,90.0,0.0,0.0,109.0,0.0
9,20,7,0,2.2048666,0.0,0.0,0.0,0.0,0.23698881,0.4,0.22,0.22,0.54,18.9,81.0,0.0,0.0,17.2,18.9,18.9,87.0,84.0,81.0,0.0,290.0,0.0,0.0,458.0,0.0
9,21,7,0,2.12755,0.0,0.0,0.0,0.0,0.2284694,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,16.7,21.1,18.9,90.0,76.0,81.0,0.0,474.0,0.0,0.0,578.0,0.0
9,22,7,0,1.4612167,0.0,0.0,0.0,0.0,0.20350373,0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,16.7,22.2,18.9,90.0,66.0,81.0,0.0,650.0,0.0,0.0,672.0,0.0
9,23,7,0,3.0112333,0.0,0.0,0.0,0.0,0.19206248,0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,15.6,22.2,18.9,90.0,66.0,78.0,0.0,759.0,0.0,0.0,752.0,0.0
9,24,7,0,1.1687666,0.0,0.0,0.0,0.0,0.18165183,0.22,0.22,0.22,0.22,17.8,81.0,0.0,0.0,15.6,22.2,17.8,90.0,71.0,87.0,6.0,812.0,0.0,1.0,762.0,0.0
9,1,1,0,0.26301667,0.0,0.0,0.0,0.0,0.17061481,0.22,0.22,0.22,0.22,17.2,87.0,0.0,0.0,16.7,22.2,17.8,90.0,68.0,81.0,90.0,838.0,0.0,109.0,795.0,0.0
9,2,1,0,1.8277,0.0,0.0,0.0,0.0,0.16517417,0.22,0.22,0.22,0.22,17.2,87.0,0.0,0.0,18.9,22.2,17.2,84.0,68.0,84.0,290.0,760.0,0.0,458.0,774.0,0.0
9,3,1,0,0.2608,0.0,0.0,0.0,0.0,0.16680595,0.22,0.22,0.22,0.22,16.7,90.0,0.0,0.0,21.1,22.2,16.7,76.0,68.0,87.0,474.0,619.0,0.0,578.0,728.0,0.0
9,4,1,0,0.26135,0.0,0.0,0.0,0.0,0.16970563,0.22,0.22,0.54,0.22,16.7,90.0,0.0,0.0,22.2,22.2,16.1,66.0,68.0,90.0,650.0,424.0,0.0,672.0,630.0,0.0
9,5,1,0,0.26055,0.0,0.0,0.0,0.0,0.17662019,0.22,0.22,0.54,0.22,15.6,90.0,0.0,0.0,22.2,21.1,15.6,66.0,71.0,93.0,759.0,209.0,0.0,752.0,442.0,0.0
9,6,1,0,0.5976667,0.0,0.0,0.0,0.0,0.19178686,0.22,0.22,0.54,0.22,15.6,90.0,6.0,1.0,22.2,20.0,16.7,71.0,76.0,90.0,812.0,43.0,8.0,762.0,88.0,0.0
9,7,1,0,0.6285,0.0,0.0,0.0,15.8625,0.19975482,0.22,0.22,0.54,0.22,16.7,90.0,90.0,109.0,22.2,19.4,17.2,68.0,78.0,90.0,838.0,0.0,63.0,795.0,0.0,11.0
9,8,1,0,1.0572833,0.0,0.0,0.0,91.65417,0.20489345,0.22,0.22,0.54,0.22,18.9,84.0,290.0,458.0,22.2,18.9,18.3,68.0,81.0,87.0,760.0,0.0,204.0,774.0,0.0,137.0
9,9,1,0,0.26245,0.0,0.0,0.0,174.70416,0.2099856,0.22,0.22,0.22,0.22,21.1,76.0,474.0,578.0,22.2,18.9,19.4,68.0,81.0,81.0,619.0,0.0,380.0,728.0,0.0,289.0
9,10,1,0,0.26138332,0.0,0.0,0.0,293.58334,0.22282685,0.22,0.54,0.22,0.22,22.2,66.0,650.0,672.0,22.2,18.9,21.1,68.0,81.0,73.0,424.0,0.0,611.0,630.0,0.0,471.0
9,11,1,0,0.26581666,0.0,0.0,0.0,383.5625,0.22759914,0.22,0.54,0.22,0.22,22.2,66.0,759.0,752.0,21.1,18.9,23.3,71.0,78.0,62.0,209.0,0.0,772.0,442.0,0.0,659.0
9,12,1,0,0.26766667,0.0,0.0,0.0,370.10416,0.22706231,0.22,0.54,0.22,0.22,22.2,71.0,812.0,762.0,20.0,17.8,23.9,76.0,87.0,58.0,43.0,0.0,760.0,88.0,0.0,632.0
9,13,1,0,0.26408333,0.0,0.0,0.0,149.12083,0.23072061,0.22,0.54,0.22,0.22,22.2,68.0,838.0,795.0,19.4,17.8,23.3,78.0,81.0,60.0,0.0,0.0,796.0,0.0,0.0,728.0
9,14,1,0,1.3585833,0.0,0.0,0.0,200.65834,0.22852142,0.22,0.54,0.22,0.22,22.2,68.0,760.0,774.0,18.9,17.2,22.8,81.0,84.0,64.0,0.0,0.0,744.0,0.0,0.0,730.0
9,15,1,0,0.4091,0.0,0.0,0.0,111.729164,0.23094429,0.22,0.22,0.22,0.22,22.2,68.0,619.0,728.0,18.9,16.7,22.2,81.0,87.0,68.0,0.0,0.0,599.0,0.0,0.0,673.0
9,16,1,0,1.5318333,0.0,0.0,0.0,66.9,0.23250726,0.54,0.22,0.22,0.54,22.2,68.0,424.0,630.0,18.9,16.1,21.7,81.0,90.0,68.0,0.0,0.0,410.0,0.0,0.0,578.0
9,17,1,0,1.1913167,0.0,0.0,0.0,65.1375,0.23211125,0.54,0.22,0.22,0.54,21.1,71.0,209.0,442.0,18.9,15.6,21.1,78.0,93.0,71.0,0.0,0.0,195.0,0.0,0.0,375.0
9,18,1,0,2.6489334,0.0,0.0,0.0,42.725,0.22988011,0.54,0.22,0.22,0.54,20.0,76.0,43.0,88.0,17.8,16.7,19.4,87.0,90.0,76.0,0.0,8.0,40.0,0.0,0.0,57.0
9,19,1,0,2.7324166,0.0,0.0,0.0,0.0,0.2319064,0.54,0.22,0.22,0.54,19.4,78.0,0.0,0.0,17.8,17.2,18.9,81.0,90.0,81.0,0.0,63.0,0.0,0.0,11.0,0.0
9,20,1,0,1.9431666,0.0,0.0,0.0,0.0,0.22913195,0.54,0.22,0.22,0.54,18.9,81.0,0.0,0.0,17.2,18.3,18.9,84.0,87.0,81.0,0.0,204.0,0.0,0.0,137.0,0.0
9,21,1,0,2.5244,0.0,0.0,0.0,0.0,0.22465912,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,16.7,19.4,18.9,87.0,81.0,81.0,0.0,380.0,0.0,0.0,289.0,0.0
9,22,1,0,0.8469,0.0,0.0,0.0,0.0,0.21411967,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,16.1,21.1,18.3,90.0,73.0,87.0,0.0,611.0,0.0,0.0,471.0,0.0
9,23,1,0,2.4353166,0.0,0.0,0.0,0.0,0.20388922,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,15.6,23.3,18.3,93.0,62.0,87.0,0.0,772.0,0.0,0.0,659.0,0.0
9,24,1,0,0.82161665,0.0,0.0,0.0,0.0,0.18919007,0.22,0.22,0.22,0.22,17.8,87.0,0.0,0.0,16.7,23.9,17.8,90.0,58.0,87.0,8.0,760.0,0.0,0.0,632.0,0.0
9,1,2,0,0.51878333,0.0,0.0,0.0,0.0,0.18035223,0.22,0.22,0.22,0.22,17.8,81.0,0.0,0.0,17.2,23.3,17.2,90.0,60.0,90.0,63.0,796.0,0.0,11.0,728.0,0.0
9,2,2,0,0.5191333,0.0,0.0,0.0,0.0,0.17805214,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,18.3,22.8,17.2,87.0,64.0,90.0,204.0,744.0,0.0,137.0,730.0,0.0
9,3,2,0,0.51776665,0.0,0.0,0.0,0.0,0.179799,0.22,0.22,0.22,0.22,16.7,87.0,0.0,0.0,19.4,22.2,16.7,81.0,68.0,90.0,380.0,599.0,0.0,289.0,673.0,0.0
9,4,2,0,0.5189833,0.0,0.0,0.0,0.0,0.1822485,0.22,0.22,0.54,0.22,16.1,90.0,0.0,0.0,21.1,21.7,16.1,73.0,68.0,93.0,611.0,410.0,0.0,471.0,578.0,0.0
9,5,2,0,0.51781666,0.0,0.0,0.0,0.0,0.1842944,0.22,0.22,0.54,0.22,15.6,93.0,0.0,0.0,23.3,21.1,16.1,62.0,71.0,90.0,772.0,195.0,0.0,659.0,375.0,0.0
9,6,2,0,0.77093333,0.0,0.0,0.0,0.0,0.19283274,0.22,0.22,0.54,0.22,16.7,90.0,8.0,0.0,23.9,19.4,16.1,58.0,76.0,93.0,760.0,40.0,7.0,632.0,57.0,0.0
9,7,2,0,0.7115833,0.0,0.0,0.0,9.991667,0.20183705,0.22,0.22,0.54,0.22,17.2,90.0,63.0,11.0,23.3,18.9,17.8,60.0,81.0,87.0,796.0,0.0,55.0,728.0,0.0,57.0
9,8,2,0,0.48085,0.0,0.0,0.0,86.82917,0.20770182,0.22,0.22,0.54,0.22,18.3,87.0,204.0,137.0,22.8,18.9,20.6,64.0,81.0,79.0,744.0,0.0,248.0,730.0,0.0,283.0
9,9,2,0,0.36326668,0.0,0.0,0.0,100.75833,0.21535136,0.22,0.22,0.22,0.22,19.4,81.0,380.0,289.0,22.2,18.9,22.2,68.0,81.0,68.0,599.0,0.0,458.0,673.0,0.0,425.0
9,10,2,0,0.3621,0.0,0.0,0.0,214.52916,0.22305097,0.22,0.54,0.22,0.22,21.1,73.0,611.0,471.0,21.7,18.3,23.3,68.0,87.0,62.0,410.0,0.0,613.0,578.0,0.0,484.0
9,11,2,0,0.3574,0.0,0.0,0.0,144.55,0.2283856,0.22,0.54,0.22,0.22,23.3,62.0,772.0,659.0,21.1,18.3,24.4,71.0,87.0,54.0,195.0,0.0,770.0,375.0,0.0,584.0
